latitude,longitude,topo
degrees_north,degrees_east,meters
44.19166667,-71.525,1143
44.19166667,-71.51666667,1080
44.19166667,-71.50833333,1060
44.19166667,-71.5,994
44.19166667,-71.49166667,768
44.19166667,-71.48333333,916
44.19166667,-71.475,976
44.19166667,-71.46666667,994
44.19166667,-71.45833333,1021
44.19166667,-71.45,1049
44.19166667,-71.44166667,1021
44.19166667,-71.43333333,1161
44.19166667,-71.425,1185
44.19166667,-71.41666667,811
44.19166667,-71.40833333,486
44.19166667,-71.4,551
44.19166667,-71.39166667,927
44.19166667,-71.38333333,928
44.19166667,-71.375,943
44.19166667,-71.36666667,837
44.19166667,-71.35833333,738
44.19166667,-71.35,641
44.19166667,-71.34166667,822
44.19166667,-71.33333333,962
44.19166667,-71.325,1062
44.19166667,-71.31666667,1027
44.19166667,-71.30833333,859
44.19166667,-71.3,756
44.19166667,-71.29166667,831
44.19166667,-71.28333333,887
44.19166667,-71.275,807
44.19166667,-71.26666667,680
44.19166667,-71.25833333,569
44.19166667,-71.25,512
44.19166667,-71.24166667,470
44.19166667,-71.23333333,339
44.19166667,-71.225,476
44.19166667,-71.21666667,592
44.19166667,-71.20833333,502
44.19166667,-71.2,346
44.19166667,-71.19166667,422
44.19166667,-71.18333333,587
44.19166667,-71.175,735
44.19166667,-71.16666667,687
44.19166667,-71.15833333,672
44.19166667,-71.15,677
44.19166667,-71.14166667,598
44.19166667,-71.13333333,528
44.19166667,-71.125,605
44.19166667,-71.11666667,711
44.19166667,-71.10833333,679
44.19166667,-71.1,615
44.19166667,-71.09166667,571
44.19166667,-71.08333333,541
44.19166667,-71.075,568
44.19166667,-71.06666667,564
44.19166667,-71.05833333,498
44.19166667,-71.05,536
44.19166667,-71.04166667,367
44.19166667,-71.03333333,218
44.19166667,-71.025,196
44.19166667,-71.01666667,165
44.19166667,-71.00833333,154
44.19166667,-71,143
44.18333333,-71.9,331
44.18333333,-71.89166667,380
44.18333333,-71.88333333,351
44.18333333,-71.875,387
44.18333333,-71.86666667,457
44.18333333,-71.85833333,418
44.18333333,-71.85,404
44.18333333,-71.84166667,458
44.18333333,-71.83333333,536
44.18333333,-71.825,647
44.18333333,-71.81666667,583
44.18333333,-71.80833333,508
44.18333333,-71.8,431
44.18333333,-71.79166667,421
44.18333333,-71.78333333,432
44.18333333,-71.775,339
44.18333333,-71.76666667,301
44.18333333,-71.75833333,323
44.18333333,-71.75,363
44.18333333,-71.74166667,421
44.18333333,-71.73333333,475
44.18333333,-71.725,520
44.18333333,-71.71666667,590
44.18333333,-71.70833333,629
44.18333333,-71.7,618
44.18333333,-71.69166667,655
44.18333333,-71.68333333,697
44.18333333,-71.675,799
44.18333333,-71.66666667,956
44.18333333,-71.65833333,1087
44.18333333,-71.65,1057
44.18333333,-71.64166667,1115
44.18333333,-71.63333333,1068
44.18333333,-71.625,1002
44.18333333,-71.61666667,1066
44.18333333,-71.60833333,944
44.18333333,-71.6,855
44.18333333,-71.59166667,846
44.18333333,-71.58333333,974
44.18333333,-71.575,961
44.18333333,-71.56666667,1092
44.18333333,-71.55833333,1343
44.18333333,-71.55,1339
44.18333333,-71.54166667,1255
44.18333333,-71.53333333,1112
44.18333333,-71.525,1230
44.18333333,-71.51666667,1190
44.18333333,-71.50833333,1092
44.18333333,-71.5,968
44.18333333,-71.49166667,835
44.18333333,-71.48333333,801
44.18333333,-71.475,921
44.18333333,-71.46666667,873
44.18333333,-71.45833333,893
44.18333333,-71.45,899
44.18333333,-71.44166667,902
44.18333333,-71.43333333,922
44.18333333,-71.425,1022
44.18333333,-71.41666667,939
44.18333333,-71.40833333,630
44.18333333,-71.4,436
44.18333333,-71.39166667,676
44.18333333,-71.38333333,804
44.18333333,-71.375,746
44.18333333,-71.36666667,805
44.18333333,-71.35833333,611
44.18333333,-71.35,685
44.18333333,-71.34166667,817
44.18333333,-71.33333333,857
44.18333333,-71.325,958
44.18333333,-71.31666667,939
44.18333333,-71.30833333,843
44.18333333,-71.3,710
44.18333333,-71.29166667,733
44.18333333,-71.28333333,838
44.18333333,-71.275,749
44.18333333,-71.26666667,664
44.18333333,-71.25833333,606
44.18333333,-71.25,533
44.18333333,-71.24166667,440
44.18333333,-71.23333333,331
44.18333333,-71.225,458
44.18333333,-71.21666667,605
44.18333333,-71.20833333,532
44.18333333,-71.2,341
44.18333333,-71.19166667,361
44.18333333,-71.18333333,470
44.18333333,-71.175,642
44.18333333,-71.16666667,604
44.18333333,-71.15833333,557
44.18333333,-71.15,574
44.18333333,-71.14166667,631
44.18333333,-71.13333333,573
44.18333333,-71.125,524
44.18333333,-71.11666667,566
44.18333333,-71.10833333,576
44.18333333,-71.1,556
44.18333333,-71.09166667,503
44.18333333,-71.08333333,531
44.18333333,-71.075,499
44.18333333,-71.06666667,459
44.18333333,-71.05833333,441
44.18333333,-71.05,411
44.18333333,-71.04166667,300
44.18333333,-71.03333333,203
44.18333333,-71.025,165
44.18333333,-71.01666667,162
44.18333333,-71.00833333,155
44.18333333,-71,159
44.175,-71.9,303
44.175,-71.89166667,318
44.175,-71.88333333,358
44.175,-71.875,388
44.175,-71.86666667,394
44.175,-71.85833333,404
44.175,-71.85,470
44.175,-71.84166667,497
44.175,-71.83333333,589
44.175,-71.825,698
44.175,-71.81666667,713
44.175,-71.80833333,568
44.175,-71.8,455
44.175,-71.79166667,399
44.175,-71.78333333,368
44.175,-71.775,312
44.175,-71.76666667,318
44.175,-71.75833333,378
44.175,-71.75,436
44.175,-71.74166667,486
44.175,-71.73333333,560
44.175,-71.725,669
44.175,-71.71666667,839
44.175,-71.70833333,782
44.175,-71.7,730
44.175,-71.69166667,635
44.175,-71.68333333,739
44.175,-71.675,884
44.175,-71.66666667,971
44.175,-71.65833333,1210
44.175,-71.65,1338
44.175,-71.64166667,1228
44.175,-71.63333333,1027
44.175,-71.625,931
44.175,-71.61666667,899
44.175,-71.60833333,834
44.175,-71.6,757
44.175,-71.59166667,819
44.175,-71.58333333,827
44.175,-71.575,1062
44.175,-71.56666667,1215
44.175,-71.55833333,1080
44.175,-71.55,1146
44.175,-71.54166667,1294
44.175,-71.53333333,1290
44.175,-71.525,1127
44.175,-71.51666667,1021
44.175,-71.50833333,1000
44.175,-71.5,889
44.175,-71.49166667,800
44.175,-71.48333333,714
44.175,-71.475,767
44.175,-71.46666667,784
44.175,-71.45833333,799
44.175,-71.45,826
44.175,-71.44166667,863
44.175,-71.43333333,897
44.175,-71.425,897
44.175,-71.41666667,858
44.175,-71.40833333,743
44.175,-71.4,535
44.175,-71.39166667,432
44.175,-71.38333333,449
44.175,-71.375,454
44.175,-71.36666667,569
44.175,-71.35833333,518
44.175,-71.35,623
44.175,-71.34166667,728
44.175,-71.33333333,786
44.175,-71.325,896
44.175,-71.31666667,862
44.175,-71.30833333,737
44.175,-71.3,647
44.175,-71.29166667,609
44.175,-71.28333333,742
44.175,-71.275,711
44.175,-71.26666667,652
44.175,-71.25833333,611
44.175,-71.25,594
44.175,-71.24166667,531
44.175,-71.23333333,346
44.175,-71.225,358
44.175,-71.21666667,489
44.175,-71.20833333,446
44.175,-71.2,354
44.175,-71.19166667,321
44.175,-71.18333333,384
44.175,-71.175,461
44.175,-71.16666667,463
44.175,-71.15833333,479
44.175,-71.15,545
44.175,-71.14166667,712
44.175,-71.13333333,770
44.175,-71.125,590
44.175,-71.11666667,499
44.175,-71.10833333,548
44.175,-71.1,513
44.175,-71.09166667,476
44.175,-71.08333333,487
44.175,-71.075,468
44.175,-71.06666667,475
44.175,-71.05833333,469
44.175,-71.05,354
44.175,-71.04166667,254
44.175,-71.03333333,207
44.175,-71.025,166
44.175,-71.01666667,163
44.175,-71.00833333,162
44.175,-71,167
44.16666667,-71.9,361
44.16666667,-71.89166667,345
44.16666667,-71.88333333,346
44.16666667,-71.875,348
44.16666667,-71.86666667,355
44.16666667,-71.85833333,413
44.16666667,-71.85,542
44.16666667,-71.84166667,579
44.16666667,-71.83333333,626
44.16666667,-71.825,682
44.16666667,-71.81666667,692
44.16666667,-71.80833333,579
44.16666667,-71.8,486
44.16666667,-71.79166667,388
44.16666667,-71.78333333,330
44.16666667,-71.775,327
44.16666667,-71.76666667,379
44.16666667,-71.75833333,440
44.16666667,-71.75,507
44.16666667,-71.74166667,622
44.16666667,-71.73333333,652
44.16666667,-71.725,769
44.16666667,-71.71666667,915
44.16666667,-71.70833333,1021
44.16666667,-71.7,1029
44.16666667,-71.69166667,915
44.16666667,-71.68333333,659
44.16666667,-71.675,815
44.16666667,-71.66666667,1165
44.16666667,-71.65833333,1264
44.16666667,-71.65,1474
44.16666667,-71.64166667,1330
44.16666667,-71.63333333,1114
44.16666667,-71.625,1001
44.16666667,-71.61666667,945
44.16666667,-71.60833333,840
44.16666667,-71.6,733
44.16666667,-71.59166667,662
44.16666667,-71.58333333,753
44.16666667,-71.575,953
44.16666667,-71.56666667,887
44.16666667,-71.55833333,949
44.16666667,-71.55,1082
44.16666667,-71.54166667,1302
44.16666667,-71.53333333,1154
44.16666667,-71.525,1023
44.16666667,-71.51666667,929
44.16666667,-71.50833333,876
44.16666667,-71.5,786
44.16666667,-71.49166667,684
44.16666667,-71.48333333,742
44.16666667,-71.475,807
44.16666667,-71.46666667,798
44.16666667,-71.45833333,783
44.16666667,-71.45,832
44.16666667,-71.44166667,879
44.16666667,-71.43333333,949
44.16666667,-71.425,916
44.16666667,-71.41666667,831
44.16666667,-71.40833333,772
44.16666667,-71.4,662
44.16666667,-71.39166667,589
44.16666667,-71.38333333,580
44.16666667,-71.375,464
44.16666667,-71.36666667,390
44.16666667,-71.35833333,476
44.16666667,-71.35,696
44.16666667,-71.34166667,855
44.16666667,-71.33333333,870
44.16666667,-71.325,948
44.16666667,-71.31666667,834
44.16666667,-71.30833333,783
44.16666667,-71.3,645
44.16666667,-71.29166667,537
44.16666667,-71.28333333,668
44.16666667,-71.275,639
44.16666667,-71.26666667,583
44.16666667,-71.25833333,535
44.16666667,-71.25,535
44.16666667,-71.24166667,472
44.16666667,-71.23333333,391
44.16666667,-71.225,314
44.16666667,-71.21666667,308
44.16666667,-71.20833333,386
44.16666667,-71.2,401
44.16666667,-71.19166667,302
44.16666667,-71.18333333,319
44.16666667,-71.175,365
44.16666667,-71.16666667,401
44.16666667,-71.15833333,461
44.16666667,-71.15,521
44.16666667,-71.14166667,664
44.16666667,-71.13333333,787
44.16666667,-71.125,609
44.16666667,-71.11666667,478
44.16666667,-71.10833333,474
44.16666667,-71.1,444
44.16666667,-71.09166667,464
44.16666667,-71.08333333,509
44.16666667,-71.075,546
44.16666667,-71.06666667,592
44.16666667,-71.05833333,508
44.16666667,-71.05,344
44.16666667,-71.04166667,264
44.16666667,-71.03333333,244
44.16666667,-71.025,193
44.16666667,-71.01666667,169
44.16666667,-71.00833333,155
44.16666667,-71,149
44.15833333,-71.9,441
44.15833333,-71.89166667,436
44.15833333,-71.88333333,414
44.15833333,-71.875,389
44.15833333,-71.86666667,373
44.15833333,-71.85833333,447
44.15833333,-71.85,501
44.15833333,-71.84166667,580
44.15833333,-71.83333333,670
44.15833333,-71.825,697
44.15833333,-71.81666667,546
44.15833333,-71.80833333,439
44.15833333,-71.8,403
44.15833333,-71.79166667,363
44.15833333,-71.78333333,344
44.15833333,-71.775,375
44.15833333,-71.76666667,438
44.15833333,-71.75833333,543
44.15833333,-71.75,648
44.15833333,-71.74166667,774
44.15833333,-71.73333333,879
44.15833333,-71.725,896
44.15833333,-71.71666667,921
44.15833333,-71.70833333,1037
44.15833333,-71.7,1073
44.15833333,-71.69166667,825
44.15833333,-71.68333333,611
44.15833333,-71.675,870
44.15833333,-71.66666667,1052
44.15833333,-71.65833333,1145
44.15833333,-71.65,1395
44.15833333,-71.64166667,1300
44.15833333,-71.63333333,1096
44.15833333,-71.625,979
44.15833333,-71.61666667,1034
44.15833333,-71.60833333,1066
44.15833333,-71.6,957
44.15833333,-71.59166667,667
44.15833333,-71.58333333,630
44.15833333,-71.575,755
44.15833333,-71.56666667,928
44.15833333,-71.55833333,1093
44.15833333,-71.55,1254
44.15833333,-71.54166667,1266
44.15833333,-71.53333333,1303
44.15833333,-71.525,1107
44.15833333,-71.51666667,935
44.15833333,-71.50833333,763
44.15833333,-71.5,688
44.15833333,-71.49166667,715
44.15833333,-71.48333333,873
44.15833333,-71.475,797
44.15833333,-71.46666667,764
44.15833333,-71.45833333,781
44.15833333,-71.45,827
44.15833333,-71.44166667,878
44.15833333,-71.43333333,951
44.15833333,-71.425,895
44.15833333,-71.41666667,835
44.15833333,-71.40833333,797
44.15833333,-71.4,756
44.15833333,-71.39166667,720
44.15833333,-71.38333333,690
44.15833333,-71.375,560
44.15833333,-71.36666667,363
44.15833333,-71.35833333,483
44.15833333,-71.35,720
44.15833333,-71.34166667,761
44.15833333,-71.33333333,852
44.15833333,-71.325,952
44.15833333,-71.31666667,858
44.15833333,-71.30833333,705
44.15833333,-71.3,596
44.15833333,-71.29166667,470
44.15833333,-71.28333333,490
44.15833333,-71.275,593
44.15833333,-71.26666667,561
44.15833333,-71.25833333,539
44.15833333,-71.25,512
44.15833333,-71.24166667,465
44.15833333,-71.23333333,404
44.15833333,-71.225,330
44.15833333,-71.21666667,293
44.15833333,-71.20833333,280
44.15833333,-71.2,291
44.15833333,-71.19166667,304
44.15833333,-71.18333333,294
44.15833333,-71.175,359
44.15833333,-71.16666667,453
44.15833333,-71.15833333,530
44.15833333,-71.15,476
44.15833333,-71.14166667,525
44.15833333,-71.13333333,559
44.15833333,-71.125,488
44.15833333,-71.11666667,400
44.15833333,-71.10833333,445
44.15833333,-71.1,553
44.15833333,-71.09166667,559
44.15833333,-71.08333333,615
44.15833333,-71.075,659
44.15833333,-71.06666667,591
44.15833333,-71.05833333,477
44.15833333,-71.05,350
44.15833333,-71.04166667,289
44.15833333,-71.03333333,266
44.15833333,-71.025,256
44.15833333,-71.01666667,240
44.15833333,-71.00833333,190
44.15833333,-71,177
44.15,-71.9,559
44.15,-71.89166667,533
44.15,-71.88333333,495
44.15,-71.875,478
44.15,-71.86666667,431
44.15,-71.85833333,436
44.15,-71.85,465
44.15,-71.84166667,506
44.15,-71.83333333,565
44.15,-71.825,598
44.15,-71.81666667,521
44.15,-71.80833333,401
44.15,-71.8,370
44.15,-71.79166667,371
44.15,-71.78333333,390
44.15,-71.775,433
44.15,-71.76666667,521
44.15,-71.75833333,676
44.15,-71.75,798
44.15,-71.74166667,922
44.15,-71.73333333,1051
44.15,-71.725,1019
44.15,-71.71666667,1039
44.15,-71.70833333,956
44.15,-71.7,888
44.15,-71.69166667,616
44.15,-71.68333333,596
44.15,-71.675,783
44.15,-71.66666667,922
44.15,-71.65833333,1124
44.15,-71.65,1373
44.15,-71.64166667,1254
44.15,-71.63333333,1054
44.15,-71.625,941
44.15,-71.61666667,981
44.15,-71.60833333,1167
44.15,-71.6,922
44.15,-71.59166667,644
44.15,-71.58333333,594
44.15,-71.575,733
44.15,-71.56666667,839
44.15,-71.55833333,968
44.15,-71.55,1015
44.15,-71.54166667,1159
44.15,-71.53333333,1128
44.15,-71.525,1020
44.15,-71.51666667,831
44.15,-71.50833333,672
44.15,-71.5,635
44.15,-71.49166667,756
44.15,-71.48333333,842
44.15,-71.475,739
44.15,-71.46666667,737
44.15,-71.45833333,797
44.15,-71.45,816
44.15,-71.44166667,882
44.15,-71.43333333,927
44.15,-71.425,949
44.15,-71.41666667,868
44.15,-71.40833333,816
44.15,-71.4,746
44.15,-71.39166667,671
44.15,-71.38333333,586
44.15,-71.375,429
44.15,-71.36666667,345
44.15,-71.35833333,440
44.15,-71.35,551
44.15,-71.34166667,635
44.15,-71.33333333,767
44.15,-71.325,924
44.15,-71.31666667,954
44.15,-71.30833333,747
44.15,-71.3,654
44.15,-71.29166667,550
44.15,-71.28333333,442
44.15,-71.275,450
44.15,-71.26666667,476
44.15,-71.25833333,498
44.15,-71.25,554
44.15,-71.24166667,559
44.15,-71.23333333,525
44.15,-71.225,468
44.15,-71.21666667,404
44.15,-71.20833333,352
44.15,-71.2,291
44.15,-71.19166667,238
44.15,-71.18333333,256
44.15,-71.175,338
44.15,-71.16666667,463
44.15,-71.15833333,513
44.15,-71.15,423
44.15,-71.14166667,413
44.15,-71.13333333,420
44.15,-71.125,367
44.15,-71.11666667,352
44.15,-71.10833333,457
44.15,-71.1,523
44.15,-71.09166667,607
44.15,-71.08333333,659
44.15,-71.075,686
44.15,-71.06666667,626
44.15,-71.05833333,505
44.15,-71.05,398
44.15,-71.04166667,363
44.15,-71.03333333,376
44.15,-71.025,400
44.15,-71.01666667,364
44.15,-71.00833333,236
44.15,-71,221
44.14166667,-71.9,545
44.14166667,-71.89166667,616
44.14166667,-71.88333333,607
44.14166667,-71.875,529
44.14166667,-71.86666667,548
44.14166667,-71.85833333,464
44.14166667,-71.85,453
44.14166667,-71.84166667,493
44.14166667,-71.83333333,590
44.14166667,-71.825,583
44.14166667,-71.81666667,479
44.14166667,-71.80833333,394
44.14166667,-71.8,373
44.14166667,-71.79166667,385
44.14166667,-71.78333333,418
44.14166667,-71.775,475
44.14166667,-71.76666667,579
44.14166667,-71.75833333,784
44.14166667,-71.75,972
44.14166667,-71.74166667,1125
44.14166667,-71.73333333,1079
44.14166667,-71.725,881
44.14166667,-71.71666667,847
44.14166667,-71.70833333,839
44.14166667,-71.7,822
44.14166667,-71.69166667,590
44.14166667,-71.68333333,585
44.14166667,-71.675,729
44.14166667,-71.66666667,932
44.14166667,-71.65833333,1165
44.14166667,-71.65,1317
44.14166667,-71.64166667,1126
44.14166667,-71.63333333,994
44.14166667,-71.625,905
44.14166667,-71.61666667,913
44.14166667,-71.60833333,1125
44.14166667,-71.6,908
44.14166667,-71.59166667,635
44.14166667,-71.58333333,560
44.14166667,-71.575,685
44.14166667,-71.56666667,865
44.14166667,-71.55833333,890
44.14166667,-71.55,1077
44.14166667,-71.54166667,1084
44.14166667,-71.53333333,883
44.14166667,-71.525,883
44.14166667,-71.51666667,731
44.14166667,-71.50833333,605
44.14166667,-71.5,628
44.14166667,-71.49166667,758
44.14166667,-71.48333333,767
44.14166667,-71.475,697
44.14166667,-71.46666667,728
44.14166667,-71.45833333,811
44.14166667,-71.45,854
44.14166667,-71.44166667,806
44.14166667,-71.43333333,817
44.14166667,-71.425,906
44.14166667,-71.41666667,968
44.14166667,-71.40833333,930
44.14166667,-71.4,837
44.14166667,-71.39166667,760
44.14166667,-71.38333333,675
44.14166667,-71.375,506
44.14166667,-71.36666667,343
44.14166667,-71.35833333,406
44.14166667,-71.35,650
44.14166667,-71.34166667,795
44.14166667,-71.33333333,865
44.14166667,-71.325,844
44.14166667,-71.31666667,884
44.14166667,-71.30833333,864
44.14166667,-71.3,749
44.14166667,-71.29166667,634
44.14166667,-71.28333333,518
44.14166667,-71.275,414
44.14166667,-71.26666667,388
44.14166667,-71.25833333,467
44.14166667,-71.25,624
44.14166667,-71.24166667,704
44.14166667,-71.23333333,602
44.14166667,-71.225,574
44.14166667,-71.21666667,488
44.14166667,-71.20833333,392
44.14166667,-71.2,318
44.14166667,-71.19166667,240
44.14166667,-71.18333333,288
44.14166667,-71.175,337
44.14166667,-71.16666667,473
44.14166667,-71.15833333,559
